,0,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
222,1818580,1,0,1 user reviews,1,0,1
223,1825850,3,0,3 user reviews,3,0,3
224,1809710,3,0,3 user reviews,3,0,3
225,1838220,0,0,No user reviews,0,0,0
226,1363740,6,8,Very Positive,208,21,229
227,1835560,0,0,No user reviews,0,0,0
228,825060,1,7,Positive,16,0,16
229,1421390,6,0,6 user reviews,6,0,6
230,1489120,3,8,Very Positive,62,2,64
231,1776730,3,0,3 user reviews,0,3,3
232,1087530,3,0,3 user reviews,0,3,3
233,1218140,8,0,8 user reviews,8,0,8
234,1142240,20,7,Positive,29,2,31
235,1841850,1,0,1 user reviews,1,0,1
236,1841060,0,0,No user reviews,0,0,0
237,1840100,0,0,No user reviews,0,0,0
238,1432020,2,0,2 user reviews,2,0,2
239,1636590,0,0,No user reviews,0,0,0
240,1835060,1,8,Very Positive,65,8,73
241,1775430,0,0,No user reviews,0,0,0
242,1702760,2,7,Positive,11,2,13
243,1738620,0,0,No user reviews,0,0,0
244,1835790,1,0,1 user reviews,1,0,1
245,1833190,0,0,No user reviews,0,0,0
246,1707560,1,7,Positive,26,6,32
247,1830260,1,0,2 user reviews,1,1,2
248,1838660,1,0,1 user reviews,0,1,1
249,1839750,0,0,No user reviews,0,0,0
250,1509360,1,6,Mostly Positive,19,5,24
251,1693430,4,0,4 user reviews,1,3,4
252,1813990,0,0,No user reviews,0,0,0
253,1399250,1,0,1 user reviews,0,1,1
254,1768350,5,0,5 user reviews,3,2,5
255,1802210,4,0,4 user reviews,4,0,4
256,1814000,0,0,No user reviews,0,0,0
257,1795640,0,0,No user reviews,0,0,0
258,1788900,3,0,3 user reviews,3,0,3
259,1179570,3,0,3 user reviews,3,0,3
260,1668720,1,7,Positive,8,2,10
261,1806440,1,0,1 user reviews,1,0,1
262,1707470,0,0,No user reviews,0,0,0
263,1835820,0,0,No user reviews,0,0,0
264,871120,0,0,No user reviews,0,0,0
265,1830050,2,0,2 user reviews,1,1,2
266,1809420,1,0,2 user reviews,0,2,2
267,1766310,0,0,No user reviews,0,0,0
268,1608680,1,6,Mostly Positive,57,23,80
269,1282060,1,0,1 user reviews,1,0,1
270,1825010,1,0,1 user reviews,1,0,1
271,1823900,3,0,3 user reviews,2,1,3
272,1818340,1,0,7 user reviews,7,0,7
273,1712690,7,0,7 user reviews,7,0,7
274,1813400,1,0,1 user reviews,1,0,1
275,1745200,0,0,No user reviews,0,0,0
276,1764240,7,0,7 user reviews,6,1,7
277,1293530,8,0,8 user reviews,5,3,8
278,1821800,0,0,No user reviews,0,0,0
279,1758920,1,7,Positive,15,1,16
280,1834310,5,6,Mostly Positive,22,7,29
281,1737010,1,0,1 user reviews,1,0,1
282,1466530,3,0,3 user reviews,3,0,3
283,788670,20,5,Mixed,14,9,23
284,1840920,1,7,Positive,25,1,26
285,1836210,1,0,1 user reviews,0,1,1
286,1770660,7,0,7 user reviews,4,3,7
287,1740950,3,0,3 user reviews,0,3,3
288,1782190,0,0,No user reviews,0,0,0
289,1824910,0,0,No user reviews,0,0,0
290,1688390,2,0,2 user reviews,0,2,2
291,1836550,0,0,No user reviews,0,0,0
292,1805190,0,0,No user reviews,0,0,0
293,1768980,6,0,6 user reviews,6,0,6
294,1841270,0,0,No user reviews,0,0,0
295,1801220,1,7,Positive,35,6,41
296,1657950,0,0,No user reviews,0,0,0
297,1835220,1,0,1 user reviews,0,1,1
298,1824210,1,0,1 user reviews,1,0,1
299,1839590,0,0,No user reviews,0,0,0
300,1619590,8,0,8 user reviews,5,3,8
301,1780470,1,7,Positive,36,5,41
302,1677490,20,7,Positive,25,0,25
303,1827180,0,0,No user reviews,0,0,0
304,1802120,0,0,No user reviews,0,0,0
305,1696130,0,0,No user reviews,0,0,0
306,1783960,20,5,Mixed,73,38,111
307,1814160,2,7,Positive,11,2,13
308,1247870,1,0,4 user reviews,2,2,4
309,1446750,0,0,No user reviews,0,0,0
310,1830840,0,0,No user reviews,0,0,0
311,1254390,0,0,No user reviews,0,0,0
312,1312290,0,0,No user reviews,0,0,0
313,1835460,1,0,1 user reviews,1,0,1
314,1781920,7,0,7 user reviews,6,1,7
315,1803870,0,0,No user reviews,0,0,0
316,1584970,0,0,No user reviews,0,0,0
317,1820170,0,0,No user reviews,0,0,0
318,1777670,1,5,Mixed,10,11,21
319,1794400,2,7,Positive,24,1,25
320,1799850,0,0,No user reviews,0,0,0
321,1344530,1,8,Very Positive,112,20,132
322,1805070,1,0,1 user reviews,0,1,1
323,1832140,0,0,No user reviews,0,0,0
324,1756550,0,0,No user reviews,0,0,0
325,1627480,1,0,5 user reviews,5,0,5
326,1839280,0,0,No user reviews,0,0,0
327,1596250,3,0,3 user reviews,2,1,3
328,1739480,1,0,4 user reviews,4,0,4
329,1836600,10,7,Positive,10,0,10
330,1814200,7,0,7 user reviews,4,3,7
331,1313970,2,0,2 user reviews,1,1,2
332,723400,0,0,No user reviews,0,0,0
333,848050,4,8,Very Positive,83,3,86
334,1144200,20,8,Very Positive,39963,2890,42853
335,1487140,4,0,4 user reviews,3,1,4
336,1369670,13,8,Very Positive,1215,72,1287
337,1770810,0,0,No user reviews,0,0,0
338,1698550,0,0,No user reviews,0,0,0
339,1821090,10,7,Positive,10,0,10
340,1836360,1,0,1 user reviews,0,1,1
341,1734320,10,8,Very Positive,426,8,434
342,1788430,1,7,Positive,11,1,12
343,1814260,11,7,Positive,9,2,11
344,1680000,3,8,Very Positive,72,10,82
345,1752150,1,7,Positive,12,0,12
346,1824250,2,6,Mostly Positive,21,7,28
347,1812070,2,5,Mixed,92,50,142
348,1792810,0,0,No user reviews,0,0,0
349,1349030,1,5,Mixed,30,15,45
350,1720090,1,7,Positive,39,6,45
351,1607770,1,0,1 user reviews,1,0,1
352,1347540,1,5,Mixed,11,7,18
353,1686820,0,0,No user reviews,0,0,0
354,1695830,11,8,Very Positive,443,83,526
355,1831100,3,0,3 user reviews,2,1,3
356,1521040,19,5,Mixed,13,6,19
357,1749630,1,7,Positive,19,2,21
358,1757130,1,0,1 user reviews,1,0,1
359,1840490,7,8,Very Positive,250,28,278
360,1725440,1,7,Positive,26,3,29
361,1782050,1,0,8 user reviews,6,2,8
362,1692700,1,8,Very Positive,102,17,119
363,1830100,1,0,1 user reviews,1,0,1
364,1517850,8,8,Very Positive,334,10,344
365,1825670,10,7,Positive,10,0,10
366,1629650,1,0,1 user reviews,1,0,1
367,1203420,6,8,Very Positive,266,26,292
368,1773990,2,0,2 user reviews,2,0,2
369,1831900,0,0,No user reviews,0,0,0
370,1715460,1,0,1 user reviews,1,0,1
371,1579000,9,0,9 user reviews,9,0,9
372,1831560,4,0,4 user reviews,2,2,4
373,1675300,0,0,No user reviews,0,0,0
374,1197820,20,5,Mixed,38,19,57
375,1538750,0,0,No user reviews,0,0,0
376,1783380,8,0,8 user reviews,7,1,8
377,1308700,2,8,Very Positive,43,7,50
378,1767710,1,0,1 user reviews,1,0,1
379,1795390,1,0,8 user reviews,7,1,8
380,1817610,1,5,Mixed,20,9,29
381,1754740,1,0,1 user reviews,1,0,1
382,1831060,14,7,Positive,14,0,14
383,1430970,2,8,Very Positive,48,7,55
384,1635790,2,7,Positive,17,2,19
385,747660,20,8,Very Positive,21146,4163,25309
386,1805260,1,0,1 user reviews,1,0,1
387,1805250,0,0,No user reviews,0,0,0
388,1830910,2,7,Positive,33,8,41
389,1831780,1,0,2 user reviews,2,0,2
390,1618180,4,0,4 user reviews,3,1,4
391,1814400,1,0,1 user reviews,1,0,1
392,1749020,6,0,6 user reviews,6,0,6
393,1835580,14,7,Positive,14,0,14
394,1425050,3,0,3 user reviews,2,1,3
395,1584840,2,6,Mostly Positive,117,34,151
396,1793020,1,6,Mostly Positive,64,21,85
397,1787810,20,7,Positive,25,4,29
398,898720,2,6,Mostly Positive,208,55,263
399,1520370,20,9,Overwhelmingly Positive,3494,108,3602
400,1775730,3,0,3 user reviews,2,1,3
401,1833900,0,0,No user reviews,0,0,0
402,1758080,3,5,Mixed,7,4,11
403,1740710,0,0,No user reviews,0,0,0
404,1270850,20,7,Positive,28,2,30
405,1820390,10,7,Positive,10,0,10
406,1132030,20,5,Mixed,25,11,36
407,1461100,1,6,Mostly Positive,30,8,38
408,307880,1,5,Mixed,1563,1200,2763
409,1832980,0,0,No user reviews,0,0,0
410,1449320,2,6,Mostly Positive,50,18,68
411,1803190,0,0,No user reviews,0,0,0
412,1745840,2,0,2 user reviews,1,1,2
413,1767990,4,0,4 user reviews,3,1,4
414,1697940,1,7,Positive,35,5,40
415,1610060,2,0,2 user reviews,0,2,2
416,1804440,2,0,2 user reviews,0,2,2
417,1744790,1,0,1 user reviews,1,0,1
418,1288650,7,0,7 user reviews,7,0,7
419,1832220,0,0,No user reviews,0,0,0
420,1835210,1,0,1 user reviews,1,0,1
421,1794580,3,0,3 user reviews,1,2,3
422,1669390,0,0,No user reviews,0,0,0
423,1819440,11,5,Mixed,5,6,11
424,1729090,1,7,Positive,10,1,11
425,1837920,17,7,Positive,15,2,17
426,1677650,2,0,2 user reviews,2,0,2
427,1755280,20,7,Positive,25,0,25
428,1604000,20,9,Overwhelmingly Positive,3453,56,3509
429,1827300,1,0,1 user reviews,1,0,1
430,1457580,3,0,3 user reviews,2,1,3
431,1714580,1,8,Very Positive,88,4,92
432,1780880,5,0,5 user reviews,5,0,5
433,1560790,1,7,Positive,21,5,26
434,1700960,0,0,No user reviews,0,0,0
435,1378350,1,6,Mostly Positive,12,4,16
436,1714460,20,7,Positive,35,6,41
437,1094520,20,8,Very Positive,1210,296,1506
438,1398280,17,4,Mostly Negative,5,12,17
439,1670010,1,0,1 user reviews,0,1,1
440,1608270,1,0,6 user reviews,6,0,6
441,1828710,4,0,4 user reviews,4,0,4
442,1107390,1,0,1 user reviews,0,1,1
443,1812650,0,0,No user reviews,0,0,0
444,1835810,4,8,Very Positive,88,3,91
445,1265040,1,0,1 user reviews,1,0,1
446,1805230,9,0,9 user reviews,9,0,9
447,1836230,1,0,2 user reviews,2,0,2
448,1715330,1,0,1 user reviews,1,0,1
449,1605480,1,0,2 user reviews,0,2,2
450,1629060,0,0,No user reviews,0,0,0
451,1619750,7,9,Overwhelmingly Positive,822,35,857
452,1831050,9,0,9 user reviews,9,0,9
453,342080,13,7,Positive,12,1,13
454,1750490,6,0,6 user reviews,6,0,6
455,1799020,20,7,Positive,20,0,20
456,1759440,0,0,No user reviews,0,0,0
457,1824020,7,0,7 user reviews,6,1,7
458,1814950,9,0,9 user reviews,8,1,9
459,1623700,1,5,Mixed,23,12,35
460,1819570,0,0,No user reviews,0,0,0
461,1606270,5,0,5 user reviews,5,0,5
462,1492130,2,0,2 user reviews,1,1,2
463,1820690,15,7,Positive,14,1,15
464,1728830,4,7,Positive,46,1,47
465,1831610,0,0,No user reviews,0,0,0
466,1610150,1,5,Mixed,11,16,27
467,1798210,0,0,No user reviews,0,0,0
468,1818560,2,0,2 user reviews,1,1,2
469,1481780,1,8,Very Positive,174,4,178
470,1812140,1,0,1 user reviews,1,0,1
471,1833360,1,7,Positive,11,2,13
472,1830000,13,7,Positive,13,0,13
473,1808350,0,0,No user reviews,0,0,0
474,1825540,7,0,7 user reviews,7,0,7
475,1652090,0,0,No user reviews,0,0,0
476,1597580,1,6,Mostly Positive,23,9,32
477,1681080,1,0,4 user reviews,4,0,4
478,1801190,0,0,No user reviews,0,0,0
479,1828640,20,8,Very Positive,81,3,84
480,1831090,4,0,4 user reviews,2,2,4
481,1834290,0,0,No user reviews,0,0,0
482,1812710,5,0,5 user reviews,5,0,5
483,1639040,16,7,Positive,16,0,16
484,1318550,9,0,9 user reviews,6,3,9
485,1828510,0,0,No user reviews,0,0,0
486,1814710,3,7,Positive,29,1,30
487,1786100,3,0,3 user reviews,3,0,3
488,1824990,0,0,No user reviews,0,0,0
489,1833920,1,0,1 user reviews,1,0,1
490,1835640,0,0,No user reviews,0,0,0
491,1788500,5,0,5 user reviews,5,0,5
492,1825080,8,0,8 user reviews,8,0,8
493,1744380,8,0,8 user reviews,7,1,8
494,1800300,0,0,No user reviews,0,0,0
495,1835370,0,0,No user reviews,0,0,0
496,1828890,1,0,4 user reviews,3,1,4
497,1820740,0,0,No user reviews,0,0,0
498,1753440,1,0,1 user reviews,1,0,1
499,1831520,0,0,No user reviews,0,0,0
500,1821820,0,0,No user reviews,0,0,0
501,953060,10,5,Mixed,4,6,10
502,1632330,20,7,Positive,18,2,20
503,856610,1,8,Very Positive,82,11,93
504,1844030,0,0,No user reviews,0,0,0
505,1822020,2,0,2 user reviews,2,0,2
506,1468250,3,0,3 user reviews,3,0,3
507,1791430,0,0,No user reviews,0,0,0
508,1814490,1,6,Mostly Positive,7,3,10
509,1301410,3,0,3 user reviews,3,0,3
510,1833670,3,0,3 user reviews,2,1,3
511,1465950,1,6,Mostly Positive,51,18,69
512,1702880,4,0,4 user reviews,4,0,4
513,1821960,9,0,9 user reviews,8,1,9
514,1517970,10,8,Very Positive,436,72,508
515,1402030,19,7,Positive,19,0,19
516,494430,8,8,Very Positive,849,167,1016
517,1828410,0,0,No user reviews,0,0,0
518,1697730,1,0,4 user reviews,4,0,4
519,1769420,6,8,Very Positive,602,122,724
520,1712020,4,0,4 user reviews,4,0,4
521,1831530,20,5,Mixed,15,10,25
522,1623390,1,5,Mixed,19,13,32
523,1833130,0,0,No user reviews,0,0,0
524,1831950,0,0,No user reviews,0,0,0
525,1831930,2,0,2 user reviews,2,0,2
526,1762130,0,0,No user reviews,0,0,0
527,1816960,2,0,2 user reviews,2,0,2
528,1608550,20,6,Mostly Positive,32,9,41
529,1834760,1,0,1 user reviews,1,0,1
530,1828780,1,0,3 user reviews,1,2,3
531,1700600,5,0,5 user reviews,4,1,5
532,1814600,0,0,No user reviews,0,0,0
533,893720,3,8,Very Positive,113,9,122
534,1450060,12,5,Mixed,6,6,12
535,1791790,1,8,Very Positive,81,12,93
536,1739940,0,0,No user reviews,0,0,0
537,1783470,0,0,No user reviews,0,0,0
538,1823540,5,0,5 user reviews,5,0,5
539,1809370,0,0,No user reviews,0,0,0
540,1834140,0,0,No user reviews,0,0,0
541,1700890,20,7,Positive,28,4,32
542,1820090,2,0,2 user reviews,2,0,2
543,1808690,7,0,7 user reviews,6,1,7
544,1774080,6,0,6 user reviews,4,2,6
545,991710,0,0,No user reviews,0,0,0
546,891370,1,6,Mostly Positive,106,27,133
547,1827500,0,0,No user reviews,0,0,0
548,1646390,13,7,Positive,13,0,13
549,1813820,1,8,Very Positive,51,5,56
550,1184760,2,8,Very Positive,155,20,175
551,1846300,4,0,4 user reviews,2,2,4
552,971040,1,0,9 user reviews,8,1,9
553,1717170,0,0,No user reviews,0,0,0
554,1845370,0,0,No user reviews,0,0,0
555,1824520,1,0,2 user reviews,2,0,2
556,1819620,0,0,No user reviews,0,0,0
557,1814510,9,0,9 user reviews,8,1,9
558,1578270,6,0,6 user reviews,3,3,6
559,1540330,1,0,4 user reviews,4,0,4
560,897610,20,7,Positive,24,5,29
561,916480,0,0,No user reviews,0,0,0
562,1820060,1,7,Positive,8,2,10
563,1108750,20,7,Positive,32,7,39
564,1790640,4,0,4 user reviews,3,1,4
565,1731120,15,7,Positive,15,0,15
566,1728320,1,0,6 user reviews,3,3,6
567,1825650,0,0,No user reviews,0,0,0
568,1814170,1,7,Positive,16,1,17
569,1818770,4,0,4 user reviews,4,0,4
570,1829490,1,7,Positive,16,1,17
571,1534050,1,0,8 user reviews,3,5,8
572,1823470,0,0,No user reviews,0,0,0
573,1759720,0,0,No user reviews,0,0,0
574,1828900,1,7,Positive,35,2,37
575,1361230,2,8,Very Positive,154,3,157
576,1819900,0,0,No user reviews,0,0,0
577,1710750,20,7,Positive,21,3,24
578,1589340,1,0,1 user reviews,1,0,1
579,1793840,3,6,Mostly Positive,78,21,99
580,1663270,1,7,Positive,35,0,35
581,1709570,0,0,No user reviews,0,0,0
582,1729070,3,0,3 user reviews,1,2,3
583,1660520,0,0,No user reviews,0,0,0
584,1809860,0,0,No user reviews,0,0,0
585,1815450,1,0,1 user reviews,1,0,1
586,1724040,0,0,No user reviews,0,0,0
587,1826920,1,0,9 user reviews,8,1,9
588,1139790,2,0,2 user reviews,1,1,2
589,1799670,1,0,3 user reviews,2,1,3
590,1487120,2,7,Positive,21,3,24
591,1674270,1,8,Very Positive,83,0,83
592,1524470,1,5,Mixed,13,10,23
593,1827840,0,0,No user reviews,0,0,0
594,1812820,0,0,No user reviews,0,0,0
595,1771430,2,7,Positive,9,2,11
596,1775550,3,8,Very Positive,55,6,61
597,1828750,4,0,4 user reviews,0,4,4
598,1826860,1,8,Very Positive,112,2,114
599,1343750,20,6,Mostly Positive,39,13,52
600,1622970,20,7,Positive,18,4,22
601,1824440,1,7,Positive,10,2,12
602,1189680,11,7,Positive,11,0,11
603,1069660,16,6,Mostly Positive,1145,367,1512
604,1503750,2,0,2 user reviews,2,0,2
605,1762010,3,6,Mostly Positive,393,109,502
606,1521580,5,8,Very Positive,529,33,562
607,1473880,6,0,6 user reviews,6,0,6
608,1790990,3,0,3 user reviews,3,0,3
609,1803290,0,0,No user reviews,0,0,0
610,1465330,5,0,5 user reviews,5,0,5
611,1815310,1,0,4 user reviews,2,2,4
612,1270380,15,5,Mixed,10,5,15
613,1789360,5,0,5 user reviews,1,4,5
614,1829800,1,0,1 user reviews,0,1,1
615,1805000,1,7,Positive,13,0,13
616,1806400,2,7,Positive,13,1,14
617,1515460,1,5,Mixed,46,26,72
618,1821150,1,0,3 user reviews,1,2,3
619,1827310,0,0,No user reviews,0,0,0
620,989380,3,0,3 user reviews,3,0,3
621,1771200,1,7,Positive,11,0,11
622,1715830,0,0,No user reviews,0,0,0
623,1784940,1,0,1 user reviews,1,0,1
624,1832370,0,0,No user reviews,0,0,0
625,1827780,0,0,No user reviews,0,0,0
626,1796410,1,7,Positive,22,3,25
627,1832230,0,0,No user reviews,0,0,0
628,1830740,0,0,No user reviews,0,0,0
629,1792010,2,0,2 user reviews,1,1,2
630,1742140,2,0,2 user reviews,0,2,2
631,1832560,1,0,1 user reviews,0,1,1
632,1839840,1,0,1 user reviews,0,1,1
633,1502060,5,0,5 user reviews,4,1,5
634,1812280,0,0,No user reviews,0,0,0
635,1794860,4,0,4 user reviews,3,1,4
636,1500800,3,0,3 user reviews,1,2,3
637,1790810,1,0,1 user reviews,0,1,1
638,493520,20,8,Very Positive,16797,2098,18895
639,1808730,20,7,Positive,28,2,30
640,1104150,0,0,No user reviews,0,0,0
641,1789100,3,0,3 user reviews,3,0,3
642,986480,5,0,5 user reviews,3,2,5
643,1829730,0,0,No user reviews,0,0,0
644,1665810,2,0,2 user reviews,1,1,2
645,1546910,1,0,1 user reviews,1,0,1
646,1821580,0,0,No user reviews,0,0,0
647,1806420,11,6,Mostly Positive,8,3,11
648,1573700,20,5,Mixed,14,7,21
649,1203180,3,5,Mixed,309,137,446
650,751630,10,6,Mostly Positive,827,238,1065
651,1243200,1,8,Very Positive,101,20,121
652,729000,20,8,Very Positive,1028,58,1086
653,1424910,1,7,Positive,19,4,23
654,1724050,6,8,Very Positive,271,9,280
655,1826290,1,7,Positive,19,1,20
656,1782520,0,0,No user reviews,0,0,0
657,1814010,2,8,Very Positive,378,69,447
658,1832280,0,0,No user reviews,0,0,0
659,1580300,7,0,7 user reviews,5,2,7
660,1805670,3,0,3 user reviews,3,0,3
661,1774100,0,0,No user reviews,0,0,0
662,1815730,2,0,2 user reviews,0,2,2
663,1522930,4,8,Very Positive,78,4,82
664,1611900,2,0,2 user reviews,1,1,2
665,1828940,1,0,3 user reviews,0,3,3
666,1044110,13,5,Mixed,9,4,13
667,1803840,1,7,Positive,16,2,18
668,1831690,2,0,2 user reviews,2,0,2
669,1830830,1,0,1 user reviews,1,0,1
670,1330100,1,0,1 user reviews,1,0,1
671,1624180,0,0,No user reviews,0,0,0
672,1821490,0,0,No user reviews,0,0,0
673,1823350,0,0,No user reviews,0,0,0
674,1823360,0,0,No user reviews,0,0,0
675,1823370,0,0,No user reviews,0,0,0
676,1774970,10,5,Mixed,6,4,10
677,1449660,0,0,No user reviews,0,0,0
678,1723820,5,0,5 user reviews,4,1,5
679,1808270,3,0,3 user reviews,2,1,3
680,870870,0,0,No user reviews,0,0,0
681,1716120,2,8,Very Positive,514,65,579
682,1787150,2,7,Positive,13,1,14
683,1795420,3,0,3 user reviews,0,3,3
684,1695080,0,0,No user reviews,0,0,0
685,1053710,3,8,Very Positive,104,11,115
686,1824170,0,0,No user reviews,0,0,0
687,1771730,2,6,Mostly Positive,27,7,34
688,1733500,1,7,Positive,35,1,36
689,1839260,1,0,4 user reviews,4,0,4
690,1783750,7,0,7 user reviews,5,2,7
691,1747050,1,8,Very Positive,149,2,151
692,1819370,3,0,3 user reviews,1,2,3
693,1446560,2,0,2 user reviews,2,0,2
694,1635980,3,7,Positive,33,2,35
695,1821320,0,0,No user reviews,0,0,0
696,1821420,1,0,1 user reviews,0,1,1
697,1597280,1,0,1 user reviews,0,1,1
698,1341300,1,8,Very Positive,54,12,66
699,1836500,0,0,No user reviews,0,0,0
700,1814110,4,0,4 user reviews,4,0,4
701,1693680,1,0,8 user reviews,8,0,8
702,1815370,0,0,No user reviews,0,0,0
703,1819630,1,0,1 user reviews,1,0,1
704,1829500,2,0,2 user reviews,2,0,2
705,1787900,1,0,1 user reviews,1,0,1
706,1825990,1,0,4 user reviews,1,3,4
707,1519140,1,0,3 user reviews,3,0,3
708,1430690,0,0,No user reviews,0,0,0
709,1829000,0,0,No user reviews,0,0,0
710,1685460,1,7,Positive,23,3,26
711,1804600,2,0,2 user reviews,2,0,2
712,1807450,2,5,Mixed,17,16,33
713,1484550,0,0,No user reviews,0,0,0
714,1755890,1,0,5 user reviews,5,0,5
715,1821060,2,0,2 user reviews,2,0,2
716,1580240,11,8,Very Positive,542,48,590
717,1648040,7,0,7 user reviews,7,0,7
718,1812440,0,0,No user reviews,0,0,0
719,1785510,2,0,2 user reviews,2,0,2
720,1802080,7,0,7 user reviews,4,3,7
721,1795070,3,0,3 user reviews,3,0,3
722,1810020,2,0,2 user reviews,1,1,2
723,1659050,2,7,Positive,17,0,17
724,1781720,1,0,1 user reviews,1,0,1
725,1819970,0,0,No user reviews,0,0,0
726,1557860,1,6,Mostly Positive,17,7,24
727,1492310,2,5,Mixed,19,15,34
728,1331210,1,8,Very Positive,258,25,283
729,1816880,0,0,No user reviews,0,0,0
730,1507780,13,8,Very Positive,339,30,369
731,1158890,1,6,Mostly Positive,89,25,114
732,1138850,5,9,Overwhelmingly Positive,943,37,980
733,377300,7,6,Mostly Positive,1101,399,1500
734,1828880,3,0,3 user reviews,2,1,3
735,1827760,11,7,Positive,10,1,11
736,1826760,13,6,Mostly Positive,10,3,13
737,1758370,9,0,9 user reviews,6,3,9
738,673210,1,5,Mixed,350,160,510
739,1811780,1,0,1 user reviews,0,1,1
740,1827040,0,0,No user reviews,0,0,0
741,1799500,0,0,No user reviews,0,0,0
742,1820910,11,7,Positive,11,0,11
743,1820890,8,0,8 user reviews,8,0,8
744,1624940,2,0,2 user reviews,1,1,2
745,1819190,3,0,3 user reviews,0,3,3
746,1813540,0,0,No user reviews,0,0,0
747,1696720,1,8,Very Positive,60,1,61
748,1556650,13,7,Positive,13,0,13
749,1718160,1,8,Very Positive,105,3,108
750,1604300,1,8,Very Positive,72,3,75
751,986070,13,7,Positive,11,2,13
752,922870,6,0,6 user reviews,6,0,6
753,474040,0,0,No user reviews,0,0,0
754,1823940,4,0,4 user reviews,3,1,4
755,891360,2,6,Mostly Positive,133,44,177
756,730430,1,5,Mixed,84,37,121
757,1579380,7,8,Very Positive,758,55,813
758,1159860,20,8,Very Positive,85,16,101
759,1751980,0,0,No user reviews,0,0,0
760,1602190,1,0,1 user reviews,1,0,1
761,1825180,0,0,No user reviews,0,0,0
762,1745220,8,0,8 user reviews,5,3,8
763,1740550,1,0,1 user reviews,0,1,1
764,1705470,3,0,3 user reviews,3,0,3
765,1729710,0,0,No user reviews,0,0,0
766,1782710,1,7,Positive,18,4,22
767,1742970,0,0,No user reviews,0,0,0
768,1813790,1,0,1 user reviews,0,1,1
769,1824800,1,0,1 user reviews,1,0,1
770,1818270,0,0,No user reviews,0,0,0
771,1823910,5,0,5 user reviews,3,2,5
772,1711940,2,0,2 user reviews,1,1,2
773,1820160,1,7,Positive,32,6,38
774,1385940,3,0,3 user reviews,2,1,3
775,1222750,1,7,Positive,35,4,39
776,1000500,7,0,7 user reviews,4,3,7
777,1808860,2,0,2 user reviews,2,0,2
778,1808890,1,0,1 user reviews,0,1,1
779,1290100,2,0,2 user reviews,2,0,2
780,1819210,0,0,No user reviews,0,0,0
781,1826500,11,7,Positive,10,1,11
782,1807410,0,0,No user reviews,0,0,0
783,1808230,2,0,2 user reviews,2,0,2
784,1815580,10,7,Positive,10,0,10
785,1815060,14,7,Positive,12,2,14
786,1514170,2,0,2 user reviews,2,0,2
787,1602490,20,8,Very Positive,45,6,51
788,1798930,1,5,Mixed,75,36,111
789,1813300,3,0,3 user reviews,3,0,3
790,1377450,0,0,No user reviews,0,0,0
791,1803690,12,7,Positive,12,0,12
792,1743050,0,0,No user reviews,0,0,0
793,1809930,1,0,9 user reviews,9,0,9
794,1821440,0,0,No user reviews,0,0,0
795,1818840,1,0,1 user reviews,0,1,1
796,1818830,0,0,No user reviews,0,0,0
797,1818810,0,0,No user reviews,0,0,0
798,1818800,1,0,3 user reviews,3,0,3
799,1818790,0,0,No user reviews,0,0,0
800,1816270,1,0,2 user reviews,2,0,2
801,1826640,2,0,2 user reviews,0,2,2
802,1825910,12,7,Positive,12,0,12
803,1826300,20,5,Mixed,18,8,26
804,1779990,16,7,Positive,14,2,16
805,1583780,1,0,1 user reviews,1,0,1
806,1279260,20,7,Positive,22,3,25
807,1778590,0,0,No user reviews,0,0,0
808,1813690,7,0,7 user reviews,7,0,7
809,1813570,0,0,No user reviews,0,0,0
810,1821430,1,0,1 user reviews,1,0,1
811,1398170,0,0,No user reviews,0,0,0
812,1821520,0,0,No user reviews,0,0,0
813,1822190,0,0,No user reviews,0,0,0
814,1821860,0,0,No user reviews,0,0,0
815,1149460,20,6,Mostly Positive,9798,4093,13891
816,1576740,3,0,3 user reviews,2,1,3
817,1586150,20,5,Mixed,23,16,39
818,1810810,9,0,9 user reviews,8,1,9
819,1297810,0,0,No user reviews,0,0,0
820,1819230,3,8,Very Positive,115,2,117
821,681900,1,0,1 user reviews,1,0,1
822,1825070,1,0,1 user reviews,1,0,1
823,1256830,1,6,Mostly Positive,146,50,196
824,1721530,1,8,Very Positive,109,10,119
825,1804340,4,0,4 user reviews,2,2,4
826,1780840,1,5,Mixed,29,39,68
827,1821140,0,0,No user reviews,0,0,0
828,1815890,4,0,4 user reviews,2,2,4
829,1031970,0,0,No user reviews,0,0,0
830,1451950,1,6,Mostly Positive,16,5,21
831,1433340,2,8,Very Positive,556,36,592
